age_group,0,1
0-19,0.9979296066252588,0.002070393374741201
20-39,0.9950166112956811,0.0049833887043189366
40-59,0.9616368286445013,0.03836317135549872
60-79,0.8815126050420168,0.11848739495798319
80+,0.7849462365591398,0.21505376344086022
